date,sku_id,units_sold,selling_price,gross_revenue,promo_flag,discount_pct,month,week_of_year,day_of_week,is_weekend,is_festival_month,is_payday_period,season_tag,holiday_flag,weather_index,campaign_intensity,platform_traffic_source,traffic_index,competitor_price_index,competitor_stockout_flag,bundle_offer_flag,stock_visibility_score,rating_score,review_volume,product_visibility_rank
2/18/24,SKU0034,33,850.37,28062.21,0,0.0112,2,7,6,1,0,0,winter,0,1.109294287820911,1,affiliate,1.1045135268627846,0.9731562969206045,0,0,0.7849974611187751,4.53,446,119
2/19/24,SKU0034,46,464.66,21374.36,1,0.4597,2,8,0,0,0,0,winter,0,1.0202374502270772,2,paid,0.9991597480097478,0.9907011294927447,0,0,0.7141301296893362,4.53,446,71
2/20/24,SKU0034,36,815.28,29350.08,0,0.052,2,8,1,0,0,0,winter,0,0.9439276200929583,1,paid,0.979288394,0.983280979,0,0,0.7573773087538884,4.53,446,55
2/21/24,SKU0034,39,809.17,31557.63,0,0.0591,2,8,2,0,0,0,winter,0,1.0542638814503964,2,affiliate,0.9864994070006112,0.9867664920875483,0,0,0.6731224821828742,4.53,446,72
2/22/24,SKU0034,29,813.47,23590.63,0,0.0541,2,8,3,0,0,0,winter,0,0.7942316185682042,0,affiliate,1.0012007613205833,1.0228228365405012,0,0,0.7256179928827533,4.53,446,72
2/23/24,SKU0034,39,804.87,31389.93,0,0.0641,2,8,4,0,0,0,winter,0,0.717636019,1,paid,0.9724474779340937,1.003813747375053,1,0,0.7982287245431571,4.53,446,58
2/24/24,SKU0034,39,709.93,27687.27,1,0.1745,2,8,5,1,0,0,winter,0,1.2041407961082262,0,paid,1.0036470529675827,1.0204259016092783,0,0,0.7225887366457762,4.53,446,47
2/25/24,SKU0034,37,822.33,30426.21,0,0.0438,2,8,6,1,0,1,winter,0,0.9312908004496301,0,paid,1.0257622501325716,1.0004611310829499,0,0,0.682340799,4.53,446,3
2/26/24,SKU0034,29,856.3,24832.7,0,0.0043,2,9,0,0,0,1,winter,0,1.1073933214661438,0,affiliate,0.9914166328512466,0.997539951,0,0,0.7085845997577559,4.53,446,98
2/27/24,SKU0034,30,857.94,25738.2,0,0.0024,2,9,1,0,0,1,winter,0,1.233189098417445,0,affiliate,1.0496005533589323,0.9863681877982244,0,1,0.7587918434513843,4.53,446,108
2/28/24,SKU0034,39,826.12,32218.68,0,0.0394,2,9,2,0,0,1,winter,0,1.183042052441171,1,organic,0.9808271020853757,0.9762218488279228,0,0,0.7841249711228397,4.53,446,24
2/29/24,SKU0034,34,812.18,27614.12,0,0.0556,2,9,3,0,0,1,winter,0,0.9169910937013289,0,paid,0.9818209191630575,1.0030538983494655,0,0,0.6208065325580902,4.53,446,40
3/1/24,SKU0034,32,832.82,26650.24,0,0.0316,3,9,4,0,0,1,summer,0,1.0487131044265865,0,paid,0.9585586247210478,1.0282146606134561,0,0,0.7872745820996088,4.53,446,87
3/2/24,SKU0034,37,807.37,29872.69,0,0.0612,3,9,5,1,0,1,summer,1,0.8250869533010903,0,paid,1.0902020659087217,0.998760053,0,0,0.8106184949489414,4.53,446,57
3/3/24,SKU0034,38,581.79,22108.02,1,0.3235,3,9,6,1,0,1,summer,0,0.9843140347874011,0,organic,1.0610399280725749,1.0150247287134913,0,0,0.7655770460709643,4.53,446,115
3/4/24,SKU0034,48,562.1,26980.8,1,0.3464,3,10,0,0,0,1,summer,0,1.1569025426512496,2,affiliate,1.0241651068827442,0.9803077826499258,0,0,0.6039609241367391,4.53,446,106
3/5/24,SKU0034,49,525.29,25739.21,1,0.3892,3,10,1,0,0,1,summer,0,1.0048039360543999,2,affiliate,1.0140974714041224,0.9935245967959866,0,0,0.8362623018964297,4.53,446,24
3/6/24,SKU0034,33,834.11,27525.63,0,0.0301,3,10,2,0,0,1,summer,0,0.5722946053409919,0,affiliate,0.9786350646447874,0.999624042,0,0,0.7396894981261799,4.53,446,114
3/7/24,SKU0034,43,798.68,34343.24,0,0.0713,3,10,3,0,0,1,summer,0,0.662310489,1,affiliate,1.006230771869288,1.0045904355510127,1,1,0.7579180715430446,4.53,446,33
3/8/24,SKU0034,30,847.27,25418.1,0,0.0148,3,10,4,0,0,0,summer,0,0.8797621644145576,0,affiliate,0.9703473421318473,0.9992256149846136,0,1,0.7688594247193306,4.53,446,58
3/9/24,SKU0034,30,805.05,24151.5,0,0.0639,3,10,5,1,0,0,summer,0,1.1999862488948332,0,organic,1.0642055063632119,0.9996182844010641,0,0,0.692027063,4.53,446,37
3/10/24,SKU0034,34,774.43,26330.62,0,0.0995,3,10,6,1,0,0,summer,0,1.0298627891745031,1,paid,1.0859404036145008,0.9955649732403548,0,0,0.7212211640339472,4.53,446,91
3/11/24,SKU0034,32,810.38,25932.16,0,0.0577,3,11,0,0,0,0,summer,0,1.0211909686018326,0,paid,1.077527010381999,1.0101251381055987,0,0,0.7649248786704334,4.53,446,93
3/12/24,SKU0034,33,800.66,26421.78,0,0.069,3,11,1,0,0,0,summer,0,0.8026049224644641,0,organic,0.9734376111558961,1.0081654523492614,1,0,0.7385312794447801,4.53,446,42
3/13/24,SKU0034,31,821.3,25460.3,0,0.045,3,11,2,0,0,0,summer,0,1.0219647477202367,0,affiliate,1.037045846798432,0.9921874099911548,0,0,0.64743341,4.53,446,90
3/14/24,SKU0034,38,790.6,30042.8,0,0.0807,3,11,3,0,0,0,summer,0,0.6587241532325683,0,organic,1.0263580226026707,0.9834403248732101,0,0,0.6569176853240979,4.53,446,26
3/15/24,SKU0034,33,834.97,27554.01,0,0.0291,3,11,4,0,0,0,summer,0,1.0512748274930273,0,paid,0.9650907774285452,0.9847702069545745,0,1,0.7537571130306737,4.53,446,51
3/16/24,SKU0034,33,851.14,28087.62,0,0.0103,3,11,5,1,0,0,summer,0,1.176886055742799,0,organic,1.0573311112538923,1.0340578836195966,0,0,0.6963734542986367,4.53,446,60
3/17/24,SKU0034,32,811.15,25956.8,0,0.0568,3,11,6,1,0,0,summer,0,0.8773619009500488,0,organic,1.0908913066910286,1.0066301016642873,0,0,0.7800038545135994,4.53,446,93
3/18/24,SKU0034,31,841.25,26078.75,0,0.0218,3,12,0,0,0,0,summer,0,1.1626594116543194,0,affiliate,0.9811488068123845,1.0184395635955297,0,0,0.7836987647715632,4.53,446,67
3/19/24,SKU0034,27,832.48,22476.96,0,0.032,3,12,1,0,0,0,summer,0,0.892015693,0,affiliate,1.013246285,1.016489466515379,0,1,0.8004186174467777,4.53,446,29
3/20/24,SKU0034,33,806.25,26606.25,0,0.0625,3,12,2,0,0,0,summer,0,1.0221062129879113,0,affiliate,0.9952496229634132,1.0019112258223213,1,0,0.7592325766059211,4.53,446,38
3/21/24,SKU0034,30,823.45,24703.5,0,0.0425,3,12,3,0,0,0,summer,0,0.9796095770120079,0,affiliate,1.0105963197673344,1.0068967777689224,0,0,0.6722242437393946,4.53,446,55
3/22/24,SKU0034,30,836.61,25098.3,0,0.0272,3,12,4,0,0,0,summer,0,1.0140801282233358,0,paid,0.9781590885642867,1.0083685215479152,0,1,0.7006865516306702,4.53,446,71
3/23/24,SKU0034,45,660.31,29713.95,1,0.2322,3,12,5,1,0,0,summer,1,1.2290430602701121,1,affiliate,1.052755282406529,0.9699009693826225,0,1,0.6833288984192932,4.53,446,1
3/24/24,SKU0034,49,450.38,22068.62,1,0.4763,3,12,6,1,0,0,summer,1,1.1321823952088217,1,affiliate,1.0644312561033729,1.0086174821528713,0,1,0.7007252838484022,4.53,446,107
3/25/24,SKU0034,36,846.41,30470.76,0,0.0158,3,13,0,0,0,1,summer,0,0.8983417829281246,2,paid,0.983820329,0.9865028413506635,0,0,0.6507562832216063,4.53,446,65
3/26/24,SKU0034,39,814.42,31762.38,0,0.053,3,13,1,0,0,1,summer,0,0.5852556660466244,0,affiliate,0.9752419444566564,0.9853178541555758,1,0,0.7311514470556795,4.53,446,20
3/27/24,SKU0034,44,630.81,27755.64,1,0.2665,3,13,2,0,0,1,summer,0,1.1342205066595346,2,organic,0.9980582047485097,1.0057694673767565,0,1,0.7856134290760628,4.53,446,103
3/28/24,SKU0034,43,640.7,27550.1,1,0.255,3,13,3,0,0,1,summer,0,1.1145864291156924,2,paid,0.9849668141484099,1.0557184962566915,0,0,0.7167267387982242,4.53,446,102
3/29/24,SKU0034,41,858.02,35178.82,0,0.0023,3,13,4,0,0,1,summer,1,1.0248267291571862,0,affiliate,1.001094442936522,0.9662506517470552,0,0,0.8001468521979997,4.53,446,11
3/30/24,SKU0034,34,857.94,29169.96,0,0.0024,3,13,5,1,0,1,summer,0,0.9162713846536366,0,affiliate,1.0273296947260362,0.9592827243260607,0,0,0.6501396830771662,4.53,446,71
3/31/24,SKU0034,36,841.94,30309.84,0,0.021,3,13,6,1,0,1,summer,0,1.239761175898524,0,paid,1.0768924763447094,1.0020643620134537,0,1,0.7243873211569878,4.53,446,72
4/1/24,SKU0034,43,540.94,23260.42,1,0.371,4,14,0,0,0,1,summer,0,0.7319182202328084,1,organic,1.008140064348978,0.9600593475427988,0,0,0.6480461802191276,4.53,446,70
4/2/24,SKU0034,31,838.76,26001.56,0,0.0247,4,14,1,0,0,1,summer,0,0.8823432487050896,1,organic,0.9577179420775906,0.9971356717612168,0,0,0.7327456432184409,4.53,446,116
4/3/24,SKU0034,48,602.34,28912.32,1,0.2996,4,14,2,0,0,1,summer,0,0.7800482070271726,2,affiliate,1.0436960467888288,0.9582737349986021,0,0,0.8262326449674123,4.53,446,5
4/4/24,SKU0034,37,787.59,29140.83,0,0.0842,4,14,3,0,0,1,summer,1,1.0556960639977253,0,affiliate,0.9750329898679191,1.008993518446624,0,0,0.8150792390692416,4.53,446,67
4/5/24,SKU0034,37,799.54,29582.98,0,0.0703,4,14,4,0,0,1,summer,0,0.9300186222397705,0,organic,0.9898620398771317,0.9988222028777469,1,0,0.7316735409769088,4.53,446,62
4/6/24,SKU0034,35,852,29820,0,0.0093,4,14,5,1,0,1,summer,0,1.316678556956135,0,organic,1.0845229452212035,0.9814548669009696,0,0,0.7498199635052194,4.53,446,16
4/7/24,SKU0034,44,568.29,25004.76,1,0.3392,4,14,6,1,0,1,summer,0,1.0026709648497787,1,organic,1.026185879297782,1.024306821154733,0,0,0.8184763845139027,4.53,446,114
4/8/24,SKU0034,30,806.34,24190.2,0,0.0624,4,15,0,0,0,0,summer,0,0.9641789493111256,0,organic,1.0618494904753875,1.0038003140454244,0,0,0.7414538532159886,4.53,446,34
4/9/24,SKU0034,29,815.19,23640.51,0,0.0521,4,15,1,0,0,0,summer,0,1.0859050600965847,0,organic,0.9302063903920345,1.0125735586763884,0,0,0.765571706,4.53,446,94
4/10/24,SKU0034,36,809.43,29139.48,0,0.0588,4,15,2,0,0,0,summer,1,0.8901704783546067,0,paid,0.913340376,0.9765248915602301,0,0,0.7291774414890851,4.53,446,28
4/11/24,SKU0034,46,601.91,27687.86,1,0.3001,4,15,3,0,0,0,summer,0,0.8374136128313803,2,paid,1.0067102243624442,1.0074593575518513,0,0,0.7796679776756105,4.53,446,18
4/12/24,SKU0034,40,446.86,17874.4,1,0.4804,4,15,4,0,0,0,summer,0,1.0802508960121044,0,affiliate,0.9569331658770736,0.9771775032374651,0,1,0.6299406502566088,4.53,446,58
4/13/24,SKU0034,36,777.87,28003.32,0,0.0955,4,15,5,1,0,0,summer,0,0.9266472408085734,0,affiliate,1.0524338923425076,1.0475018670179348,0,0,0.7193136290357536,4.53,446,45
4/14/24,SKU0034,34,855.53,29088.02,0,0.0052,4,15,6,1,0,0,summer,0,1.146396182,0,organic,1.024721406092311,1.0185046632749715,0,1,0.6704406224722486,4.53,446,11
4/15/24,SKU0034,29,802.98,23286.42,0,0.0663,4,16,0,0,0,0,summer,0,1.0502169939711379,0,paid,0.9909732573365836,1.0036676375896685,0,0,0.7379603537834959,4.53,446,93
4/16/24,SKU0034,31,838.76,26001.56,0,0.0247,4,16,1,0,0,0,summer,0,1.017463154503011,0,affiliate,1.0086777730230516,1.0218383424674788,0,0,0.7150594278659829,4.53,446,5
4/17/24,SKU0034,42,533.11,22390.62,1,0.3801,4,16,2,0,0,0,summer,0,1.0102675550214555,0,organic,1.0029917194268934,1.0031851213995486,1,0,0.6983004873032851,4.53,446,70
4/18/24,SKU0034,30,848.99,25469.7,0,0.0128,4,16,3,0,0,0,summer,0,0.987053453,0,paid,0.9923920322967813,0.9964298591728464,0,0,0.7739175616087138,4.53,446,109
4/19/24,SKU0034,41,702.62,28807.42,1,0.183,4,16,4,0,0,0,summer,0,1.061129278381321,1,organic,0.9857545577464462,1.0030651852825327,0,0,0.7691239142554278,4.53,446,119
4/20/24,SKU0034,43,597.27,25682.61,1,0.3055,4,16,5,1,0,0,summer,1,0.940416102,1,organic,1.0436120002021894,0.9640890193995079,0,0,0.8168466753147828,4.53,446,88
4/21/24,SKU0034,42,789.82,33172.44,0,0.0816,4,16,6,1,0,0,summer,0,0.7063442949415335,1,paid,1.0294576234982276,0.9911530773798735,1,0,0.7186526820457776,4.53,446,76
4/22/24,SKU0034,31,778.47,24132.57,0,0.0948,4,17,0,0,0,0,summer,0,1.0116700144196327,0,organic,1.0353827119075392,1.004503713800229,0,0,0.6779348092070228,4.53,446,103
4/23/24,SKU0034,30,830.07,24902.1,0,0.0348,4,17,1,0,0,0,summer,0,0.9309104303579692,1,affiliate,0.96807513,0.985331958,0,1,0.7119996045543496,4.53,446,103
4/24/24,SKU0034,38,811.15,30823.7,0,0.0568,4,17,2,0,0,0,summer,0,0.7934619115020258,0,affiliate,1.008250811833619,1.0418471123220672,1,0,0.7666251374586659,4.53,446,105
4/25/24,SKU0034,34,788.71,26816.14,0,0.0829,4,17,3,0,0,1,summer,0,1.1171027437770025,0,paid,1.009961151166029,0.9927722142856878,0,0,0.6742149195667559,4.53,446,59
4/26/24,SKU0034,31,859.66,26649.46,0,0.0004,4,17,4,0,0,1,summer,0,0.9429631103643346,0,organic,0.9466997560755597,1.0050442225291123,0,0,0.776209585,4.53,446,34
4/27/24,SKU0034,34,840.99,28593.66,0,0.0221,4,17,5,1,0,1,summer,1,0.7382148252261747,0,affiliate,1.0595697505214505,1.0397575367295933,0,0,0.6995200381819789,4.53,446,55
4/28/24,SKU0034,40,792.06,31682.4,0,0.079,4,17,6,1,0,1,summer,0,0.9887851786132893,0,paid,1.084020204597037,1.0159026876031794,0,0,0.8028202059208353,4.53,446,9
4/29/24,SKU0034,33,783.98,25871.34,0,0.0884,4,18,0,0,0,1,summer,0,0.8987851397220196,0,affiliate,0.9934078395371239,1.0429664342932017,1,0,0.7063665688077564,4.53,446,62
4/30/24,SKU0034,36,791.89,28508.04,0,0.0792,4,18,1,0,0,1,summer,0,0.7447679152478693,1,affiliate,1.0202337208670804,1.0032210172907619,0,0,0.707676966,4.53,446,4
5/1/24,SKU0034,46,567.26,26093.96,1,0.3404,5,18,2,0,0,1,summer,0,1.0468279979512374,2,organic,0.9980056778649782,0.96975929,0,0,0.6986145478865271,4.53,446,85
5/2/24,SKU0034,42,457.86,19230.12,1,0.4676,5,18,3,0,0,1,summer,1,0.8424161363773426,0,organic,1.0048387238920722,0.9503551150325311,0,0,0.8236483041061587,4.53,446,103
5/3/24,SKU0034,36,774.95,27898.2,0,0.0989,5,18,4,0,0,1,summer,0,1.1077556199130194,1,paid,1.0256434027361323,0.9750166968381456,0,1,0.80950578,4.53,446,45
5/4/24,SKU0034,38,748.2,28431.6,1,0.13,5,18,5,1,0,1,summer,0,0.8653765838664207,0,organic,1.045002500028831,1.0043051446329645,0,0,0.8227664438528141,4.53,446,49
5/5/24,SKU0034,43,444.96,19133.28,1,0.4826,5,18,6,1,0,1,summer,0,1.146556959,0,organic,1.0669680899305234,1.0187264613457647,0,0,0.74252048,4.53,446,77
5/6/24,SKU0034,34,807.2,27444.8,0,0.0614,5,19,0,0,0,1,summer,0,1.0638135239960211,1,paid,0.9534389637768645,1.019970942972002,0,0,0.7169633179390352,4.53,446,26
5/7/24,SKU0034,38,782.26,29725.88,0,0.0904,5,19,1,0,0,1,summer,0,1.016291484474103,1,paid,1.0030101540262115,0.9733171824519105,0,0,0.8080570476362673,4.53,446,1
5/8/24,SKU0034,45,531.57,23920.65,1,0.3819,5,19,2,0,0,0,summer,0,0.8866246920416841,2,paid,0.9468261184541911,0.986384263,0,0,0.8436218650081122,4.53,446,38
5/9/24,SKU0034,48,435.93,20924.64,1,0.4931,5,19,3,0,0,0,summer,0,1.1357215950091357,1,affiliate,0.9875244284274305,1.0089753352432118,1,0,0.7329488555603056,4.53,446,23
5/10/24,SKU0034,36,813.3,29278.8,0,0.0543,5,19,4,0,0,0,summer,0,1.075533328845809,1,affiliate,0.979500113,0.9555252357960041,1,0,0.756230282,4.53,446,108
5/11/24,SKU0034,39,836.69,32630.91,0,0.0271,5,19,5,1,0,0,summer,0,0.9456401110234444,0,affiliate,1.0624234393041243,0.9817791394272061,0,0,0.7769063502176813,4.53,446,11
5/12/24,SKU0034,37,756.63,27995.31,1,0.1202,5,19,6,1,0,0,summer,0,1.0870955950745238,0,affiliate,1.0373202749835977,1.0043621880598423,1,0,0.7618956210019471,4.53,446,53
5/13/24,SKU0034,36,781.57,28136.52,0,0.0912,5,20,0,0,0,0,summer,0,0.8461626806440531,1,paid,1.0557866482709444,1.0032612136083292,0,0,0.7721541224519564,4.53,446,76
5/14/24,SKU0034,30,831.45,24943.5,0,0.0332,5,20,1,0,0,0,summer,0,0.8080351218784836,0,affiliate,0.9882038704221336,1.0184774584936118,0,1,0.7567788797891654,4.53,446,45
5/15/24,SKU0034,33,801.26,26441.58,0,0.0683,5,20,2,0,0,0,summer,0,0.9856650300768127,0,affiliate,0.9681812556248205,1.0017770102285706,0,0,0.7593875045352226,4.53,446,44
5/16/24,SKU0034,31,805.82,24980.42,0,0.063,5,20,3,0,0,0,summer,0,1.0106675163439922,0,affiliate,0.9374416866044282,0.9933097440951516,0,0,0.6969028147520103,4.53,446,27
5/17/24,SKU0034,35,812.79,28447.65,0,0.0549,5,20,4,0,0,0,summer,0,1.0641859888933134,1,affiliate,0.9992422606167107,0.9816154363595779,0,0,0.6943515430025863,4.53,446,27
5/18/24,SKU0034,36,826.12,29740.32,0,0.0394,5,20,5,1,0,0,summer,0,1.0097570231490598,0,organic,1.039944955890224,1.0058207899866525,0,0,0.6757204363337505,4.53,446,64
5/19/24,SKU0034,39,813.73,31735.47,0,0.0538,5,20,6,1,0,0,summer,1,1.1861070204301063,0,paid,1.073092631738773,0.9939446354020671,1,0,0.7232927386959719,4.53,446,52
5/20/24,SKU0034,36,823.54,29647.44,0,0.0424,5,21,0,0,0,0,summer,0,0.806424452,1,organic,1.0262052619324944,1.015072588012001,1,1,0.7229268027775781,4.53,446,92
5/21/24,SKU0034,35,807.2,28252,0,0.0614,5,21,1,0,0,0,summer,0,1.085248939656602,1,organic,1.023078763035455,0.9724614734672267,0,0,0.8037854705272219,4.53,446,21
5/22/24,SKU0034,34,829.9,28216.6,0,0.035,5,21,2,0,0,0,summer,0,1.033846455469761,0,affiliate,0.9723635577472831,1.0355563063711148,1,0,0.7688130187159943,4.53,446,73
5/23/24,SKU0034,33,780.54,25757.82,0,0.0924,5,21,3,0,0,0,summer,0,1.2034316443485042,1,affiliate,0.9627052865232077,0.9855024476631997,0,0,0.766172656,4.53,446,51
5/24/24,SKU0034,31,843.4,26145.4,0,0.0193,5,21,4,0,0,0,summer,0,1.018737389491585,0,organic,0.9872951494137813,0.9916202344573766,0,0,0.8185037008614217,4.53,446,14
5/25/24,SKU0034,33,831.96,27454.68,0,0.0326,5,21,5,1,0,1,summer,0,1.0474455664692712,0,paid,1.0227043953945751,1.0141083613013575,0,0,0.7684703129731401,4.53,446,110
5/26/24,SKU0034,33,812.96,26827.68,0,0.0547,5,21,6,1,0,1,summer,0,1.2641925928440951,0,affiliate,1.054020152817263,1.0127097141337496,0,0,0.7613459673178877,4.53,446,92
5/27/24,SKU0034,34,787.76,26783.84,0,0.084,5,22,0,0,0,1,summer,0,1.1194436435345811,0,organic,0.9910014587583106,1.0105780884690774,0,0,0.824847462,4.53,446,15
5/28/24,SKU0034,32,774.34,24778.88,0,0.0996,5,22,1,0,0,1,summer,0,1.091283359587167,0,organic,1.0214161306393252,0.9876133594903308,0,0,0.7125170871672585,4.53,446,97
5/29/24,SKU0034,40,738.48,29539.2,1,0.1413,5,22,2,0,0,1,summer,0,0.9414800341990497,1,affiliate,0.9842144211575091,0.9565573702929558,0,1,0.6897585598858412,4.53,446,50
5/30/24,SKU0034,39,525.55,20496.45,1,0.3889,5,22,3,0,0,1,summer,0,1.0208425005063984,0,organic,0.9444126068756714,0.9962186665657851,0,1,0.759672294,4.53,446,91
5/31/24,SKU0034,44,670.03,29481.32,1,0.2209,5,22,4,0,0,1,summer,0,0.7521380809596099,2,affiliate,1.0205517230164631,1.0138771717423047,0,1,0.7711445533477218,4.53,446,61
6/1/24,SKU0034,35,807.71,28269.85,0,0.0608,6,22,5,1,0,1,monsoon,0,0.8734411908120462,0,affiliate,1.127184193170899,1.0085316546746912,0,0,0.7770677862106623,4.53,446,118
6/2/24,SKU0034,33,778.56,25692.48,0,0.0947,6,22,6,1,0,1,monsoon,0,1.0970490015732497,0,organic,1.0691496611558395,1.0188001309953068,0,0,0.7737106445388965,4.53,446,91
6/3/24,SKU0034,38,805.56,30611.28,0,0.0633,6,23,0,0,0,1,monsoon,0,0.7331247109977982,0,paid,0.9532539426058779,0.9923413656529041,1,0,0.7582309806458869,4.53,446,78
6/4/24,SKU0034,28,859.57,24067.96,0,0.0005,6,23,1,0,0,1,monsoon,0,1.013933796380336,0,paid,0.9553612452731222,0.9839278433441995,0,1,0.7766283227147118,4.53,446,98
6/5/24,SKU0034,41,738.4,30274.4,1,0.1414,6,23,2,0,0,1,monsoon,1,1.0026751428821072,1,paid,1.0480675563878685,0.9756756760861359,0,0,0.757015776,4.53,446,69
6/6/24,SKU0034,29,785.44,22777.76,0,0.0867,6,23,3,0,0,1,monsoon,0,1.0583648176509473,0,affiliate,0.995882667,1.011306403742175,0,0,0.6746721873830008,4.53,446,117
6/7/24,SKU0034,38,825.26,31359.88,0,0.0404,6,23,4,0,0,1,monsoon,0,0.7455553521712664,1,affiliate,0.9996651120529617,1.0042764134672584,0,0,0.6608266955109071,4.53,446,9
6/8/24,SKU0034,38,822.25,31245.5,0,0.0439,6,23,5,1,0,0,monsoon,0,0.6953708510930954,0,paid,1.0327522728392982,0.9987538809746849,1,0,0.7472914970965924,4.53,446,78
6/9/24,SKU0034,31,748.97,23218.07,1,0.1291,6,23,6,1,0,0,monsoon,0,1.1664343138286106,0,affiliate,1.0797671843903458,0.9983097430879293,0,0,0.7433440231329984,4.53,446,108
6/10/24,SKU0034,43,618.86,26610.98,1,0.2804,6,24,0,0,0,0,monsoon,0,1.0166079678373625,1,affiliate,1.0063074730746449,0.9941704985075309,0,0,0.7684921104596543,4.53,446,11
6/11/24,SKU0034,28,857.08,23998.24,0,0.0034,6,24,1,0,0,0,monsoon,0,1.0615243116881101,0,affiliate,0.9638426613394135,0.9916690344374489,0,0,0.7228671498179611,4.53,446,83
6/12/24,SKU0034,37,683.44,25287.28,1,0.2053,6,24,2,0,0,0,monsoon,0,1.242494727589627,0,organic,0.9849144185613975,1.0131392713992629,0,0,0.7580959199445718,4.53,446,99
6/13/24,SKU0034,30,846.58,25397.4,0,0.0156,6,24,3,0,0,0,monsoon,0,1.0260757071536348,0,affiliate,0.991298119,0.9843095189769708,0,0,0.7833943032672325,4.53,446,13
6/14/24,SKU0034,41,526.23,21575.43,1,0.3881,6,24,4,0,0,0,monsoon,0,0.7053776673258194,1,organic,0.9857389062075194,1.0303269659851007,0,1,0.7437095238261326,4.53,446,97
6/15/24,SKU0034,31,791.29,24529.99,0,0.0799,6,24,5,1,0,0,monsoon,0,0.9531867457952196,0,paid,1.0722725011813492,1.0302611695644068,0,0,0.7570869,4.53,446,94
6/16/24,SKU0034,34,784.84,26684.56,0,0.0874,6,24,6,1,0,0,monsoon,0,1.1227561508048158,0,affiliate,1.0238180895251723,1.0343882261402602,0,0,0.7585866202478307,4.53,446,98
6/17/24,SKU0034,44,648.53,28535.32,1,0.2459,6,25,0,0,0,0,monsoon,0,0.9361883775908988,2,affiliate,0.9871003495443634,1.0247105936992968,0,0,0.7926890359988482,4.53,446,8
6/18/24,SKU0034,37,841.34,31129.58,0,0.0217,6,25,1,0,0,0,monsoon,0,0.9545692164267038,0,organic,1.0492764259549752,0.9883308860425248,1,0,0.8106825579856359,4.53,446,17
6/19/24,SKU0034,28,835.58,23396.24,0,0.0284,6,25,2,0,0,0,monsoon,0,0.9097663803875269,0,paid,1.0521830153460465,1.0187647905034685,0,0,0.7550037157625419,4.53,446,57
6/20/24,SKU0034,33,841.17,27758.61,0,0.0219,6,25,3,0,0,0,monsoon,1,1.220181332757376,0,affiliate,1.0570358037853256,0.9978769308939751,0,1,0.7946059562235678,4.53,446,76
6/21/24,SKU0034,48,480.48,23063.04,1,0.4413,6,25,4,0,0,0,monsoon,0,1.1864953353442074,2,paid,1.0125516912417967,1.0023491756369125,0,0,0.8538389368063594,4.53,446,68
6/22/24,SKU0034,31,785.01,24335.31,0,0.0872,6,25,5,1,0,0,monsoon,0,0.7285296367363645,0,organic,1.0751854152077498,1.009286180855382,0,0,0.737716109,4.53,446,46
6/23/24,SKU0034,41,782.69,32090.29,0,0.0899,6,25,6,1,0,0,monsoon,0,1.2856430285709708,0,paid,1.0260663827920857,0.9955528901909166,1,0,0.7555209207256621,4.53,446,37
6/24/24,SKU0034,35,789.48,27631.8,0,0.082,6,26,0,0,0,0,monsoon,0,0.8838876283671413,0,paid,0.9789945097225268,0.9999769818239956,1,0,0.7070612056437726,4.53,446,64
6/25/24,SKU0034,37,807.45,29875.65,0,0.0611,6,26,1,0,0,1,monsoon,0,1.304145858909642,1,affiliate,0.9553399028887425,1.0147793140135322,0,0,0.7762177800433689,4.53,446,77
6/26/24,SKU0034,34,811.75,27599.5,0,0.0561,6,26,2,0,0,1,monsoon,0,0.8029098524475111,0,organic,1.0149304591369732,1.0189873290322158,0,0,0.7600510713940749,4.53,446,60
6/27/24,SKU0034,38,704.6,26774.8,1,0.1807,6,26,3,0,0,1,monsoon,0,1.1652425184151738,0,organic,1.021546335440408,1.0157991623617226,0,0,0.7901906914668682,4.53,446,39
6/28/24,SKU0034,40,829.64,33185.6,0,0.0353,6,26,4,0,0,1,monsoon,0,0.915035504,0,affiliate,1.0179211354026378,1.0507261667776646,1,0,0.8479215974792965,4.53,446,101
6/29/24,SKU0034,51,533.11,27188.61,1,0.3801,6,26,5,1,0,1,monsoon,0,0.976641849,2,paid,1.040203540299008,1.0425857973334598,0,0,0.7803221191293375,4.53,446,5
